task_id,occ,occ_title,function,task,passes,why,not_called,physical,physical_both,physical_onet_codes,physical_sonnet,physical_gpt6,accountable,agreed_all_three,contested,blocked_by_missing_check,time_share,task_payroll_usd,horizon_sonnet,check_sonnet,stakes_sonnet,spec_entropy_sum_sonnet,passes_by_sonnet,horizon_gemini,check_gemini,stakes_gemini,spec_entropy_sum_gemini,passes_by_gemini,horizon_gpt6,check_gpt6,stakes_gpt6,spec_entropy_sum_gpt6,passes_by_gpt6
13012,23-1022,"Arbitrators, Mediators, and Conciliators",Legal & compliance,Conduct studies of appeals procedures to ensure adherence to legal requirements or to facilitate disposition of cases.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.028134859686019326,17694981.095710754,3,1,1,5,False,3,1,2,5,False,2,1,4,5,False
199,19-1032,Foresters,Research,"Plan and supervise forestry projects, such as determining the type, number and placement of trees to be planted, managing tree nurseries, thinning forest and monitoring growth of new seedlings.",False,physical work — out of reach whatever its structure,False,True,False,False,False,True,False,False,False,False,0.02701978557419308,17686851.717246916,3,0,2,7,False,4,0,3,9,False,4,0,4,8,False
17491,29-9099,"Healthcare Practitioners and Technical Workers, All Other",Clinical,Compile and evaluate clinical practice statistics.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,False,0.006888774034106128,17662886.200065855,2,1,1,5,False,3,1,2,5,False,1,1,3,4,False
20033,17-3025,Environmental Engineering Technologists and Technicians,Engineering,Prepare permit applications or review compliance with environmental permits.,False,"nobody can tell quickly whether it worked, and no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.024816742682052032,17635328.281553715,3,1,3,6,False,3,1,3,7,False,3,1,4,9,False
17716,15-2099,"Mathematical Science Occupations, All Other",Data & analytics,Maintain awareness of new and emerging computational methods and technologies.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.05759736450037301,17601311.09160734,5,0,0,5,False,5,0,1,6,False,5,0,1,6,False
20990,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",Creative,"Market artwork through brochures, mailings, or Web sites.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.03442126748976266,17579554.005583107,3,0,1,6,False,3,0,2,7,False,3,0,1,7,False
10880,13-1041,Compliance Officers,Legal & compliance,"Participate in the recruitment of employees through job fairs, career days, or advertising plans.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.0005200386973940412,17539730.13165651,3,1,1,5,False,4,0,2,9,False,3,0,2,8,False
22275,19-4043,"Geological Technicians, Except Hydrologic Technicians",Research,Set up or direct set-up of instruments used to collect geological data.,False,physical work — out of reach whatever its structure,False,True,True,True,True,True,False,False,False,False,0.032813345926092564,17538024.62922447,1,1,1,2,False,1,1,2,4,False,1,2,3,3,False
3549,17-1022,Surveyors,Engineering,Direct aerial surveys of specified geographical areas.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.004372825362114024,17529014.443509113,2,1,2,5,False,2,1,3,5,False,3,1,4,6,False
6014,25-1064,"Geography Teachers, Postsecondary",Education,"Plan, evaluate, and revise curricula, course content, course materials, and methods of instruction.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.053772634308947444,17517457.3061915,4,0,2,7,False,3,1,2,8,False,4,0,3,8,False
17518,29-9092,Genetic Counselors,Clinical,Prepare or provide genetics-related educational materials to patients or medical personnel.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.05180936175023995,17473090.639545377,1,1,1,4,False,1,1,2,3,False,1,1,3,4,False
23305,43-4041,"Credit Authorizers, Checkers, and Clerks",Admin,"Examine city directories and public records to verify residence property ownership, bankruptcies, liens, arrest record, or unpaid taxes of applicants.",False,"no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,True,False,0.032130452244183455,17458948.749087673,1,2,2,3,True,1,1,2,3,False,1,2,3,2,False
20204,19-2021,Atmospheric and Space Scientists,Research,"Teach college-level courses on topics such as atmospheric and space science, meteorology, or global climate change.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.019729858110485356,17401166.633534502,3,0,1,5,False,3,1,2,8,False,3,1,2,7,False
11002,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",Creative,"Develop project budgets for approval, estimating time lines and material costs.",False,nobody can tell quickly whether it worked,False,False,False,False,False,False,False,False,False,False,0.03406817818614204,17399225.01323445,2,1,1,5,False,3,1,2,6,False,3,2,2,5,False
15549,11-9179,"Personal Service Managers, All Other",Operations,"Teach fitness classes to improve strength, flexibility, cardiovascular conditioning, or general fitness of participants.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.027628849904568587,17390576.19122209,4,0,1,5,False,1,1,4,6,False,4,0,4,6,False
1571,19-4092,Forensic Science Technicians,Research,Testify in court about investigative or analytical methods or findings.,False,physical work — out of reach whatever its structure,False,True,False,False,False,True,False,False,False,False,0.012480921046235877,17376292.7387273,4,0,4,9,False,4,0,4,11,False,1,1,4,8,False
16782,19-1029,"Biological Scientists, All Other",Research,Prepare summary statistics of information regarding human genomes.,True,"checkable fast, an existing check settles it, survivable if wrong",False,False,False,False,False,False,False,False,True,False,0.0029704157916938083,17358066.379590992,0,2,2,2,True,1,2,2,2,True,0,2,3,4,False
21881,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",Engineering,Write and revise safety regulations and codes.,False,"nobody can tell quickly whether it worked, and no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.006885639680471758,17353673.183194462,4,1,4,8,False,4,1,4,10,False,4,0,4,9,False
21966,17-3012,Electrical and Electronics Drafters,Engineering,Visit proposed installation sites and draw rough sketches of location.,False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.011576847626032841,17307641.89156687,1,1,1,2,False,1,1,1,5,False,1,1,2,2,False
7744,29-1024,Prosthodontists,Clinical,"Design and fabricate dental prostheses, or supervise dental technicians and laboratory bench workers who construct the devices.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.09391088413037212,17302610.84660041,2,1,2,4,False,2,1,2,6,False,3,1,4,6,False
6434,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",Education,"Select and obtain materials and supplies, such as textbooks.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,False,0.01568951665207142,17286221.50328441,1,1,0,5,False,2,1,1,3,False,2,1,1,6,False
7554,19-3022,Survey Researchers,Research,"Produce documentation of the questionnaire development process, data collection methods, sampling designs, and decisions related to sample statistical weighting.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.0345978989636835,17281162.70198452,1,1,1,4,False,1,1,1,4,False,1,1,2,4,False
12990,21-2021,"Directors, Religious Activities and Education",Social services,Plan or conduct conferences dealing with the interpretation of religious ideas or convictions.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.012978685196824609,17270300.307591893,4,0,1,8,False,3,1,2,9,False,3,1,2,8,False
22252,19-3091,Anthropologists and Archeologists,Research,"Conduct participatory action research in communities and organizations to assess how work is done and to design work systems, technologies, and environments.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.030570901260445447,17241872.141466442,3,0,2,11,False,4,1,3,9,False,4,0,3,10,False
6437,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",Education,Compile bibliographies of specialized materials for outside reading assignments.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.015646075718537097,17238359.633729327,1,1,0,2,False,1,1,1,4,False,1,1,0,3,False
3807,25-4013,Museum Technicians and Conservators,Education,"Coordinate exhibit installations, assisting with design, constructing displays, dioramas, display cases, and models, and ensuring the availability of necessary materials.",False,physical work — out of reach whatever its structure,False,True,True,True,True,True,False,False,False,False,0.02551048762090221,17237972.205683663,2,1,2,7,False,3,1,3,9,False,3,1,4,8,False
9285,27-1027,Set and Exhibit Designers,Creative,"Acquire, or arrange for acquisition of, specimens or graphics required to complete exhibits.",False,physical work — out of reach whatever its structure,False,True,False,False,True,False,False,False,False,False,0.022170539908879416,17236386.484728713,2,1,1,4,False,2,1,2,7,False,2,1,3,6,False
3728,19-3093,Historians,Research,"Organize information for publication and for other means of dissemination, such as via storage media or the Internet.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.0814126946442521,17235849.018056754,1,1,1,3,False,1,1,1,2,False,1,1,1,5,False
